engine_rpm,lub_oil_pressure,fuel_pressure,coolant_pressure,lub_oil_temp,engine_condition,thermal_degradation_proxy,engine_oil,engine_oil_health
790.343119768163,4.729893592372521,12.323709646021443,3.168087939,77.68009329937433,1,1.0471308972303552,0,0
1341.0462760846117,3.5399929957367653,7.524426517886042,1.463265044,84.47534065918636,1,1.0365970591365283,0,0
634.9993267615854,2.8064630799212047,6.540574961765073,2.021019903,76.29006870277256,1,1.1163061314807154,1,3
928.7928772453467,3.870507913238253,2.8118976140824063,1.868092924,76.31163897472487,0,0.90784978535985,0,0
684.7699609984031,4.29902736557508,2.886415311393468,3.97608778,75.70616358199769,0,0.8687564351160627,0,0
715.8037484357371,2.9085963882681964,5.126897655329536,2.924952052,77.53721935014916,1,1.0071794704719987,0,0
1020.038144281462,3.025967148300632,4.755647231438678,2.045025408,76.75599674383803,1,0.9368343531919168,0,0
776.1924108746548,3.177312489068972,7.606487072261231,4.534210375,75.80073993353103,1,0.8782059350783593,0,0
1403.7910279377463,2.899185246209993,5.340659381002528,2.004513685,75.68504429274446,1,0.8856742411211469,0,0
643.7040428968629,3.1516396343589137,3.994265937994749,1.047239056,83.74893303456204,0,1.1082028893049989,1,3
743.540728427586,4.5651166272359855,4.400832269543608,2.483414776,76.55296840530647,1,0.8463026013142257,0,0
580.0738010637,2.723145178152849,5.413013883817894,2.167501472,78.39768053016266,1,0.9667618293800816,0,0
1043.7067967029038,2.9777193732973397,6.27750708036911,1.117251809,77.78776230637614,0,0.9299727276710048,0,0
850.1909230753137,3.3928814933364544,6.159311140441381,2.285778328,86.54971403711019,0,1.1536969764710463,1,3
990.4288535669698,1.17690990317139,6.8121928471980855,2.226115809,75.74675688837125,1,0.8262666714962115,1,2
708.7735266711364,5.058804763487678,12.065611706188347,1.451358043,75.75357738282743,1,0.9171507533762926,0,0
850.6892173880491,3.3867036287075227,5.6444594105041626,1.426231004,76.42054797863545,1,1.0582633913613575,1,3
720.9868381038225,2.684068599760553,5.396864634859164,2.248736143,76.57023490142207,1,1.020450279331572,0,0
920.84524035856,3.956992329849672,4.527977588173407,2.344017358,78.6537258995936,0,0.9440966457357852,0,0
755.742395187056,4.821830937989424,6.854321090949429,2.440095612,74.77091939705325,0,0.9308224381696156,0,0
652.2118907949916,4.474615811902256,5.889046739949321,3.008774172,77.34195501465963,1,1.1489115733803084,1,3
447.5679190101041,2.0710967640937827,5.480873050441344,5.694339313,83.41637456679173,0,1.0148229721712685,0,0
770.1921354656632,1.972383183333524,13.78828036301425,1.026768907,77.26968568774923,0,0.9088962585867616,1,2
1670.718884713276,2.555801387078672,3.8092724588104288,2.043074697,76.8205358455169,0,1.028541395728371,0,0
576.3050312321587,2.4764757017524954,4.240731070331251,1.736345388,76.76482505426462,0,1.0155982868247182,0,0
612.1381013030536,3.852203606057484,5.172445058003447,2.258727842,81.65794665174587,1,1.0119552540928352,0,0
690.6903397207265,2.4825610893019694,7.922763245445402,1.47437613,74.86495694423635,1,1.0486076717563642,0,0
854.4448616843979,4.271329881269308,8.058611663520187,3.118126963,85.35549208130737,1,1.0982566280351018,1,3
732.9320667815575,3.8696882623738422,1.6912004359834687,0.794513633,78.5631423434101,0,0.9066612691451092,0,0
697.9619069538549,3.2644999825362464,6.02238845799176,2.939865305,76.20440691598985,1,1.0926307854512929,1,3
867.2936800101738,2.332370780413682,7.580651228473051,2.569235,77.1945170141361,0,0.8871431082427185,0,0
865.0649133240028,4.8519852246593365,11.559975336074633,2.64499179,77.94993656675544,0,1.0061849719863298,0,0
963.9982960206488,2.980727150559851,7.341711413452083,4.478904102,76.19475024765865,0,1.0389180608493376,0,0
445.8636185339417,2.6669097736133724,5.329711121240816,3.099190097,77.0817387103877,1,1.0426089110463297,0,0
870.7039564328361,4.161912894534047,2.43172058627185,1.050346611,75.96078963852774,1,0.9882274015524892,0,0
488.72698348146673,2.443602734075813,5.237889500810257,3.365111616,75.55593428983234,1,0.967218812777596,0,0
568.3554686580019,3.644061507870288,6.674902442447834,2.850119322,83.33185768046705,0,1.1117836333522595,1,3
879.4890510980664,2.8103555330729693,6.404776878367304,1.567984372,75.80219526083816,1,1.0193958188042498,0,0
745.968479508836,2.7290660502665287,5.771554283416092,5.261251561,75.52232016457488,1,0.950426097864351,0,0
803.740101851443,2.861911444784081,17.931960752831607,1.746637573,74.82113021845987,1,0.992862598551358,0,0
605.4836854184867,3.2434823670624584,3.780506684587719,1.55475179,76.96165606139799,1,1.053197128495164,1,3
982.734006248895,2.912638956782314,3.334811489936154,1.1343329,76.31520671892784,0,1.041685184530882,0,0
655.9825564514589,3.9787787493753055,5.918209578504162,1.79308827,84.38286981968733,1,0.9269151160534308,0,0
865.9009823446654,3.287305591374761,3.73652735045868,1.399021488,85.2313707799178,1,1.100512705792415,1,3
1090.4343646305604,3.626218999230499,7.209333646045587,1.504648152,76.52215930877054,1,0.9888033543300208,0,0
441.97019003908827,2.8622217902183453,6.669236141188866,2.20302365,83.40819561914464,1,1.237557400864867,1,3
656.4012041550088,2.028479392304571,8.675492399470771,1.76373317,75.95734129493118,1,0.8303288311322787,0,0
792.5852383279389,3.55533937047254,5.867625183216871,4.643738687,76.07309996745803,1,1.110669593552088,1,3
672.6704609770196,3.950253531162808,7.661545929156222,4.853973435,76.33187716983791,1,0.9035942424783356,0,0
656.1424125435551,4.780469939039278,5.249237534169004,1.285504251,76.20423467560201,0,0.9562703139208952,0,0
646.5810640520973,4.274005812205155,4.363405964580039,0.956631549,76.40936164939104,0,1.0235393127866246,0,0
872.9445937254828,4.603489457121809,4.59784856686473,1.835620871,76.02584016127291,1,1.0087969288885112,0,0
795.2081461080346,2.976497755953545,6.6107274211269935,2.274243458,78.67810369486652,1,1.001278267295756,0,0
1113.5277436642448,2.6886656409824816,6.151802590505945,1.738025184,74.95861564147084,1,1.094685178072245,1,3
895.976853339701,4.784511176630306,5.725863511366844,2.666664868,76.74408140830411,0,0.8959252644518163,0,0
609.9432445438729,4.1326483623663375,4.78629287619453,1.313461157,84.34700927746927,1,1.102216287303366,1,3
1772.772771548066,3.6821796198010777,5.941005867405989,1.318789889,76.34549459042843,0,1.0736677532724206,1,3
1264.8865429261962,4.459437018051212,12.653957107941892,2.445931494,77.4290650866356,1,1.0725069636290796,1,3
667.1817663559855,2.474988583172526,8.905084063032188,2.781627428,74.23813285187697,1,1.091266731775898,1,3
458.9845862099131,2.115414551202232,0.5757458751507306,2.667828055,76.81727735355202,1,0.9191832513918736,0,0
867.4075837880729,1.2779098454330429,2.5929244748501583,2.914546785,84.5734217238932,0,1.0273889081042722,1,2
600.8296523000337,3.611056321207944,4.874869504429018,1.345729939,76.71201511745097,1,1.0576375129540128,1,3
831.4501925202131,2.1041790554934856,5.99155798490539,1.303366159,78.39344775097979,0,0.9446023923848882,0,0
590.3121752663637,2.884041013904572,6.594736293391288,2.244056735,81.73838944406113,0,1.155971026483647,1,3
715.1026681864093,2.200028507838765,9.907654515140534,2.147507293,76.5447389517116,1,0.8573648099615008,0,0
519.64554739223,2.358808262945348,5.639715154226685,2.336999653,75.13809905696279,1,0.9117414127934296,0,0
583.1418230529545,4.054683649356278,4.978191631873895,2.357237688,76.34972468699142,1,0.9969313031080248,0,0
824.6478665308327,5.437907262975949,6.444435692296404,2.970531382,75.39139126832201,1,0.954847479441852,0,0
1283.249095196252,4.095044135898007,4.420370881191787,1.607835565,77.3029131006283,0,0.966175751081953,0,0
752.8694786665476,2.431248219221338,5.039327980954865,1.37339073,77.1309193913714,1,0.9200923599635912,0,0
1454.376924853684,4.059200891709449,5.682124244911182,1.556111313,76.21169502765069,0,0.810282394457593,0,0
1220.761984506144,2.1681491925015584,6.085224825993997,1.721887631,82.88053604107685,0,1.0512149063613072,1,3
1340.5717283609183,3.792103361942917,5.555622614526484,0.783004762,77.18779307609867,1,1.0482046828941107,0,0
401.7248637081465,3.0658028569792704,3.390847227333228,2.719029068,81.93721265958003,1,1.0851125782057855,1,3
865.4998008838197,2.500468644653482,5.623822320221489,2.13097643,83.17403261501009,1,1.243476256147933,1,3
638.765333351332,4.430496466907845,13.801466663651617,1.226316814,85.46707130778847,1,1.2046765035882725,1,3
1658.75245612226,3.41955978279475,11.805058715578577,2.951990975,76.91701141527969,0,1.0528756778448898,1,3
660.4034748734255,,15.552191093870997,1.367785037,74.86910940478654,0,0.9479227830595708,0,0
961.9808991398488,2.5109671620100023,4.006813088215357,1.520395761,73.39466169110412,1,0.897961936052079,0,0
780.7145305659017,4.210847243192477,7.003940959609341,2.32493781,86.36600656469759,0,1.1921426180272745,1,3
656.7874907937885,2.702740802164905,4.3723054467264,1.696599595,83.87786596874506,1,1.1497951828374664,1,3
717.8352169505803,2.565691367900285,4.24941953604765,2.040593179,75.87837240691911,1,0.8697378027689328,0,0
774.2662465909857,3.022863873782801,6.412836094599676,1.913546863,75.33838452253917,1,1.0913754041065638,1,3
449.5675170687911,2.62817224959613,4.267285238934677,3.233813178,77.28843296098994,1,0.9617049448175136,0,0
540.4541335968348,1.685425538297878,7.367196047933267,3.249909601,74.38486177522189,1,0.8848078163551227,1,2
665.9481422195024,5.183586836930966,5.209655638612668,1.520257474,84.80526818362104,1,1.2225297158090465,1,3
617.289488123199,2.7796238140175644,5.930380660619646,0.942659534,75.01140664019368,1,0.986121709045356,0,0
487.9632591435444,4.817371264839442,4.748507788306861,3.060745005,81.10249283228168,1,0.849927223049701,0,0
860.8174612901478,4.583252740075236,4.900875689744982,2.300782809,75.20841754480239,0,0.8895454378182224,0,0
760.6096181863994,3.82513802168295,5.112886516197722,2.900889021,77.31636258135276,0,0.9760043934370964,0,0
736.1889082984898,3.5248631720906234,5.4427053436382185,2.289658856,76.79659411006254,1,0.9791968694137516,0,0
739.6909416240553,3.5735006500833086,5.753941718606209,1.020238959,74.24577123143878,0,0.9073446494631874,0,0
972.922230291323,0.6310092682062483,3.118272956298489,1.571435972,77.06860774995593,0,0.9064189822528352,1,2
644.4150015176422,1.9667350018791452,6.290139711508399,1.839531573,77.51004659216545,1,1.0393119691649029,1,2
1153.752246539004,3.229865503301805,10.453108118867158,2.090401755,78.22485351290909,1,1.0173982452509505,0,0
661.3878069180496,2.488103766094784,5.514847558352384,2.760213371,76.08705392363886,0,0.959203222691759,0,0
738.370372482387,3.3797290368238864,7.340967842889931,1.565634863,77.38872349670397,1,0.8757048211737877,0,0
803.7745260234776,3.062764039503322,10.99439232095332,3.246944501,84.97790537914054,1,1.11179590845237,1,3
890.2108855021252,3.1184918232778163,1.970205454891226,2.594185709,76.98703180328685,1,1.015661779920536,0,0
708.5684653673949,5.369147461571886,6.175007042744022,2.030553064,76.3883407669874,1,1.0577404167210374,1,3
804.7517132473625,2.772138650499043,3.2599401081109893,2.535270894,77.76521689824857,1,1.0510284031354389,1,3
1415.744892726529,3.3018388807128325,5.416619998437018,1.40721433,75.41564252976849,1,1.028741244011194,0,0
991.2942980787165,5.167919753991567,0.3986005469608337,1.175465155,76.53837375045926,1,1.125470674530043,1,3
988.9902363766182,4.130360629518829,6.2834544239796895,1.643291631,75.9778858007953,0,0.8999010333454144,0,0
1389.099783055259,2.781073509755754,5.900907437328357,1.638058372,75.33092815246867,0,1.067570889448559,1,3
933.1299005295448,2.423904639285983,6.472301981209752,3.538679127,75.6291132611271,0,0.9964092124465538,0,0
432.1528968399099,4.049355274561746,4.412446990499165,1.869855318,75.62671030180955,0,0.8326871554288782,0,0
609.2540302006652,2.0256329912502955,12.733272056724465,3.415524971,76.35486112820888,0,0.8652643477494643,0,0
931.5673794159198,3.55045159622037,4.288709402609408,2.954845392,76.83512427729515,0,0.8900033535497897,0,0
758.4408710317203,2.7506065234570123,4.490571562423631,1.111431547,77.9923270082768,1,1.0197877302848883,0,0
674.8349805579542,2.519904645894061,6.989152598159674,1.280185897,80.9795986344427,1,1.0496020386511984,0,0
1638.3652309375195,1.6261008271158095,6.543776798170386,2.42389455,75.14295325172519,0,0.9718551472480292,1,2
713.1376544284456,2.4209608728123344,9.397121336565895,1.080504064,79.64418828870544,0,1.086253805061056,1,3
1307.0538500470543,2.962104757106657,5.283584297633924,1.188789089,76.61933325806041,0,0.943770592424363,0,0
643.9106467587532,1.9484433073379663,1.7590029828833191,2.558749129,76.43344464114246,1,1.0963589380866026,1,2
473.5628847576394,2.154730293048173,5.445606548587672,2.251067417,77.99209330227387,0,0.9472592801685336,0,0
645.8802100979716,2.1406426519495887,3.4624882438385973,1.867200429,76.55922862334478,1,0.9369375697978364,0,0
826.7195877201227,4.190660796526519,2.156216296628827,3.282646158,77.38232040173332,1,0.9474985239509488,0,0
555.7448055003621,2.775659599348479,4.857695519305115,2.54860082,77.70847166206389,0,1.00910589449625,0,0
766.2697962685644,4.13517006925323,8.024217752105695,4.080837192,81.76586325925379,1,1.0356638870360362,0,0
955.5156015709288,3.0642509741570096,2.390680635247964,1.297099836,78.40808242397947,0,1.0670452345572072,1,3
970.2269919173748,4.568736654775012,4.394015343600364,2.530169065,77.34541312406178,1,0.93234515570622,0,0
693.1372508943787,3.8276784586735575,7.080812647674833,1.909216319,77.39528020050345,1,0.9947129146173632,0,0
601.7782527857689,4.94141703123835,5.608369989521439,1.96596001,78.60541953494692,0,1.0999217162425396,1,3
578.0735975423875,1.1812637432939803,8.14568748933729,2.45216096,77.69050911464166,1,1.068436746595049,1,2
1720.749114999006,3.744065130820775,11.27149575365856,2.174929866,75.58902086770877,0,1.0024343566655691,0,0
747.0708891562514,3.6788178717765274,4.754530512575964,2.651179204,77.41210109377013,0,0.9898988683225182,0,0
849.4137220399562,2.3971317130406957,6.194746634473776,1.739462748,82.86232569107909,1,0.921899819449772,0,0
1109.357020918762,3.848509845140629,5.97341339230293,3.120429791,76.98257357628462,1,1.0480198475316258,0,0
492.6107386325433,2.980472782448736,4.314047272409737,1.637320865,76.78708758412887,0,1.2003130088177445,1,3
766.3964976209747,3.759462234860308,7.638539698280081,1.541833657,75.98102179090309,1,1.0920901503085616,1,3
847.189143611208,2.4363489117415,6.868852730235541,2.286770681,75.95229686111605,0,0.8529405672577198,0,0
771.5159710985567,2.8849914657820848,4.68523801425898,1.408910574,75.41998031802343,0,0.9718494990836444,0,0
628.6508135381351,2.0887884888025177,4.524072138122742,1.248517552,83.3021684546484,0,1.0500808173928895,1,3
809.7188979317593,2.031021459847817,6.401585575448272,2.744537342,78.04434105240222,0,0.8895560919606125,0,0
1094.394856847972,3.807750162542109,10.860942774999096,1.625575161,75.40796032324243,1,0.9570919374245213,0,0
719.618375044881,2.9856879738347857,3.8634298917708048,2.124681329,81.8749843183419,1,1.0745478788847111,1,3
788.2137182219404,2.8122277631634685,6.820710494545433,1.655518342,83.71904535139805,1,1.1876614528314886,1,3
736.2373308776271,2.451266172262344,4.79762095392664,1.724618736,77.90044181824969,0,0.8921813209263693,0,0
736.9359953713229,3.605425321760129,1.9421476961154551,2.772469577,76.39333774083127,0,0.9459355893092906,0,0
495.4174743754503,2.3801199868355,9.507819793797708,0.76771055,86.88134872056013,1,1.0038961264977802,0,0
659.67839544324,3.2410038735935736,5.224449613053159,0.262600613,76.28571882692674,1,0.8834310124897059,0,0
876.2701717004198,2.711429679576105,12.332299380884546,1.114087748,80.75968056646752,0,0.9432446512688936,0,0
828.2829755799902,2.019440220895807,8.359125367463896,2.355673709,75.02567744393214,1,1.1001690700155478,1,3
410.5979897308925,1.645376914025437,12.299421228907416,1.976504482,75.55664304519706,1,1.0045831717056983,1,2
1037.8396772735714,3.2251894208904304,7.967941908347674,2.038030342,76.49942568748651,1,1.0737571323181905,1,3
644.1280680799562,2.5464593176679693,3.4148413648132805,1.042336434,77.57386236678451,0,0.8951601836100749,0,0
1456.3211549082066,3.0852216617146238,14.766646794949027,1.745653813,77.75072932564096,1,0.9259021922195444,0,0
922.1897672069688,3.5861433542054377,,2.805944002,78.28835380356412,1,1.1118448197045765,1,3
617.6935832121737,2.3778348120787007,6.069956963216264,1.211968063,77.47848185314916,1,1.0380417918298344,0,0
377.307597147423,2.0588164419323847,10.690977649669849,1.632910991,75.83488897725891,1,1.0238575521620683,0,0
715.1211177616052,5.359660414401203,2.9120345288246168,3.194436139,74.89641062321147,1,0.9749988382456692,0,0
633.6908424873021,4.0048019536759325,6.1752136601968415,2.758977449,78.75545906579842,0,0.941130264467409,0,0
1046.5100179394965,0.4932914445572475,5.493177926667785,2.244358497,82.07456424006116,0,1.0360712124227751,1,2
792.9479593696666,2.307390845073639,6.606722471779793,0.155649761,82.01309552252536,1,0.994943498855444,0,0
821.1621332216578,5.095974554669449,8.212753888352694,2.057678451,82.19822878062604,1,0.9734099076551668,0,0
952.1343916570274,2.709464081354326,7.087719118922151,6.151323455,77.25234943062146,0,1.0258998934436618,0,0
890.0970379413501,3.794119837594124,5.546694640880473,2.444182626,76.0260411027583,0,0.9353964796097224,0,0
564.889134397208,3.7248930369960447,8.578239387781764,2.668799226,73.83183356166535,1,0.8775241646192599,0,0
929.7363302182076,3.565057804793374,8.17223746096641,1.175183395,76.6099708648352,0,1.060491947437192,1,3
527.7044613265531,3.687543505530141,4.276039209008667,2.327189854,81.77408905551091,0,1.1032038966662954,1,3
633.2181266599789,4.107601647669041,6.946113440346981,1.517036249,78.88770552227767,1,1.0710077064258685,1,3
882.595085591662,2.717081220877537,5.146195769755653,4.868988253,78.2960538032082,1,0.9908176088022118,0,0
1248.590485634188,2.3228842962533727,5.348291389828413,2.507053699,77.595415033998,0,0.9325545875888822,0,0
1343.3039702249198,3.8949785511085984,6.5372403989845385,1.109298619,79.95072987735546,0,0.9833857856998466,0,0
923.1288448764956,5.116564007276706,7.739468817001511,2.869245424,77.31351446900713,1,0.9925297774505882,0,0
1448.623623285041,,8.556439890457485,2.309843193,76.13863465197636,0,0.8462239934025012,0,0
760.9350537819,3.459192809572859,5.55929763983769,1.638043005,75.86322990852564,1,1.0782199905271963,1,3
1363.3677517524388,4.129360349173168,5.455296755555314,2.258294895,,1,1.0344298527589015,0,0
534.5015521341566,3.937041189721075,4.708873980164655,3.747532148,77.79833298113994,1,0.8828879172427403,0,0
696.2379671979784,2.99253407330572,2.960544206795732,1.531374512,76.5606246791541,0,0.9875813584155776,0,0
712.3206530521303,4.253379380648712,16.31611646978013,2.560724337,73.84519296793287,1,1.0384835953975773,0,0
895.5594270217204,4.598168068292519,1.784923505940957,2.611214434,73.564490379202,0,0.8539578552463002,0,0
362.1331223163937,3.0279891146542117,12.990329254865731,1.517932149,81.85955325423447,1,1.1601936183405297,1,3
732.4929235741579,4.705675784259926,5.675570025961299,1.831711407,77.60397120997997,1,1.094744861764591,1,3
638.6820208405924,4.974956394227034,4.048977329798641,3.056460265,74.23481112615472,0,0.9976618119976186,0,0
641.5414512827973,2.2122732981772577,3.005015527552085,2.102534969,73.92148319200713,1,0.9654394177628256,0,0
1050.6283997729663,3.20310326883288,5.8778384775476,2.186849669,77.64864808093158,1,0.9356042646214604,0,0
526.5820515848951,2.099813535289212,4.097066088587326,4.914337108,75.5270276392288,1,0.804805499235104,0,0
503.4460855492959,4.5053326514488505,5.1006138184937,2.301391796,74.81375897691137,1,0.955375353151878,0,0
1013.7308315694452,3.3671717762222806,3.84645897504633,2.263667878,75.58580804027413,1,0.8426900621164822,0,0
1147.7371734971716,3.32896134294302,2.205077455316415,1.277658326,82.4516694067442,0,1.0513592223068071,1,3
784.6207441114774,3.219829808334419,10.58673180708803,2.028256825,74.95959636086492,1,0.8863888799503442,0,0
666.5943494531728,3.827540243944597,5.018391095060807,1.779222159,77.09109703134077,1,0.938127791551672,0,0
983.8714404759002,1.7820231508331266,4.888797643918176,1.817198766,75.99074841609583,0,0.914635643386112,1,2
595.2836505042582,4.322783501836573,10.23291723465577,4.251674202,77.65780696266862,0,0.8826501613735892,0,0
477.6766021808819,3.954170460815117,8.794994972181257,2.212565165,78.17318888461074,1,0.9624332309310256,0,0
529.5469315345945,4.336613301064878,5.315561861293019,3.500016983,77.5035777498309,1,0.91908129011315,0,0
919.4733261519052,1.654025311958588,7.436117678846293,1.351027396,77.82847527518457,1,0.954642483934124,1,2
719.4451663722821,3.482418043937064,7.093812314070554,1.322024431,77.26087693189693,1,1.0011714108780745,0,0
1343.5372610559264,4.220786306763186,3.150264240507666,2.080049324,83.76653659642751,0,1.124678120619949,1,3
528.9014151335547,3.830984316634253,7.460372986707239,2.544380421,84.60620619864694,1,0.991660148565612,0,0
492.1009439261487,2.445115099317226,6.404663524513988,1.759595224,76.2630231380872,0,1.0976186218115869,1,3
1022.3631572618604,1.741142846401315,5.7344639198522,2.59087353,79.51064559111249,1,1.1804727645188124,1,2
651.8786612246342,4.22404319947239,6.843070753691744,2.798201015,74.4381795800675,1,0.9579891552821782,0,0
527.3087151737408,4.663727563002333,7.724983513359552,3.304200119,76.42204977168367,1,1.0612295196386885,1,3
697.0346322161639,2.772849151262895,7.450255749158095,2.659268414,76.23188164029726,1,0.8849982669205668,0,0
500.4152203982201,2.879485047953747,6.787990437777207,2.273539013,77.11768672971644,1,0.9251838449270336,0,0
1278.3427308519465,5.114842326819794,3.938946855429915,3.254757157,77.29091036001742,1,1.0765768935504916,1,3
516.7966780199048,3.268728998161293,8.221622602386374,1.864353329,79.28513805228003,1,1.1598284734431294,1,3
973.3597784136616,3.640151860530452,9.10163691625356,1.02072074,76.75499060918246,0,0.9598214542241968,0,0
571.1110773229298,3.533509221514592,7.844082366603839,2.680775148,76.27253062564321,1,1.0919935151896287,1,3
551.1346840893225,3.002059890913942,6.364370648639221,1.723225484,76.55123298900051,1,0.8903897872341215,0,0
401.5421566208409,2.8248977867110536,9.463198420866352,1.308560751,77.30647918558901,1,1.0790446335236388,1,3
448.0697132637415,2.2256279594554518,5.589391179807705,3.322512546,77.51633424169044,1,1.0067304167246487,0,0
765.3554796396335,1.7238097565508617,3.3033151817886783,4.932171294,76.9176626111411,0,0.8223308196996317,1,2
864.427914787608,2.7502652156326985,4.559749469587297,3.052897981,85.26117251088182,1,1.2770361861863573,1,3
800.221954865838,4.822310712064336,5.950328797458061,1.122829918,81.41075283114353,1,0.9683205106121826,0,0
577.2030141831699,2.3383085864138344,6.353167699598485,1.870973735,75.87403235546714,0,1.0313066607092043,0,0
724.1911691193334,1.9886329148828663,5.36906785904495,2.546201765,75.88100723631742,1,0.9465844829668172,1,2
1150.3736516844267,3.904148483830017,4.084702195715869,1.856955376,75.42907810778047,1,1.0100693839517092,0,0
1527.984391591528,1.9186868299375492,4.907833024920355,1.215184528,75.19869755201111,1,0.8354099795722152,1,2
813.9385305489113,2.385690231384504,3.370067769692297,2.911210625,76.70984170182872,0,0.8911834305972646,0,0
644.9709481520941,4.0918849817058565,8.805366063151517,3.378533434,81.72669510800775,1,1.0368252505006927,0,0
500.9641690910095,2.800693330241224,5.012992178990004,2.781936729,75.48742009945246,0,0.9433493011940618,0,0
605.2528987511955,3.9848806952947258,4.081347477162419,1.812845755,78.4294958112484,1,0.9353711880505956,0,0
680.7315589827563,1.8700205319844805,6.869780869309817,2.645536607,77.20903234408794,0,0.9308000528769916,1,2
778.2186671840949,2.622046184499187,5.330166295009335,2.114896407,74.81616397638484,0,0.992921808272172,0,0
875.323639726748,3.547618746242573,5.855466902234264,2.12715587,74.73438062747087,0,1.1120556121728826,1,3
755.2028487925576,3.715226117483639,6.077059674720341,1.830673611,76.68218892360778,0,0.8636364329068097,0,0
1037.2858687987696,,4.078991246413338,2.310443897,77.55530426167343,0,0.9924894982287986,0,0
1317.236856323179,5.086056456687381,5.896696663776154,2.286023079,87.77450341765486,0,1.2098115458994356,1,3
491.6620666646716,2.1835901741234305,7.055700340187154,1.694399697,77.5404459927813,0,1.0239419516691617,0,0
1102.8317954871657,3.059479742049352,8.640451448680432,1.455921571,77.72337154951063,1,1.0836442112278784,1,3
826.4729277603445,3.080803400210669,10.893474206777292,3.108060926,75.7272337461812,1,1.0642169710670069,1,3
463.64971167508736,4.082937135934361,6.332407048402327,2.62245543,76.32463053892907,0,0.9591560972574396,0,0
703.262132710361,3.3851829043513733,7.074913296760525,3.127147077,76.91672717461266,0,0.8745043622888711,0,0
781.9284248966161,2.849838413683959,5.1749545955711325,1.92796711,77.11919666530433,0,0.8583211076848286,0,0
478.9694941781968,2.6023176109542225,9.305284584892725,1.440676698,75.56776284617251,1,1.043439913862653,0,0
